"Referência principal";Referência;"Código de barras";Peso;"Preço principal";"Preço promocional";"Começa em";"Termina em";Stock;Variação{{>}}opção;Imagem;Imagem
TACOGXX;TACOG99;;0.000;25.1;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G99 - 15x140 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog99.png;
TACOGXX;TACOG98;;0.000;22.92;0;0000-00-00;0000-00-00;5.000;"Medidas{{>}}G98 - 113x28x122 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog98.png;
TACOGXX;TACOG92;;0.000;25.85;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G92 - 147x24x155 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog92.png;
TACOGXX;TACOG91;;0.000;21.7;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G91 - 19x122 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog91.png;
TACOGXX;TACOG89;;0.000;21.4;0;0000-00-00;0000-00-00;2.000;"Medidas{{>}}G89 - 15x145 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog89.png;
TACOGXX;TACOG29;;0.000;23.95;0;0000-00-00;0000-00-00;2.000;"Medidas{{>}}G29 - 87x25x100 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog29.png;
TACOGXX;TACOG25;;0.000;26.75;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G25 - 114x27x120 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog25.png;
TACOGXX;TACOG23;;0.000;28.9;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G23 - 133x26x148 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog23.png;
TACOGXX;TACOG21;;0.000;24.2;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G21 - 50x27143 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog21.png;
TACOGXX;TACOG20;;0.000;23;0;0000-00-00;0000-00-00;4.000;"Medidas{{>}}G20 - 132x27x140 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog20.png;
TACOGXX;TACOG19;;0.000;24.2;0;0000-00-00;0000-00-00;4.000;"Medidas{{>}}G19 - 110x27x122 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog19.png;
TACOGXX;TACOG18;;0.000;24.2;0;0000-00-00;0000-00-00;5.000;"Medidas{{>}}G18 - 110x27x120 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog18.png;
TACOGXX;TACOG11;;0.000;25.15;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G11 - 122x28x125 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog11.png;
TACOGXX;TACOG09B;;0.000;26.5;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G09B - 107x33x120 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog09b.png;
TACOGXX;TACOG10;;0.000;24.2;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G10 - 135x26x145 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog10.png;
TACOGXX;TACOG07;;0.000;21.88;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G07 - 12x119 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog07.jpg;
TACOGXX;TACOG08;;0.000;24.3;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G08 - 100x25x110 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog08.png;
TACOGXX;TACOG05;;0.000;23;0;0000-00-00;0000-00-00;4.000;"Medidas{{>}}G05 - 110x19x120 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog05.png;
TACOGXX;TACOG01;;0.000;22.63;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G01 - 112x20x123 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog01.png;
TACOGXX;TACOG04;;0.000;23;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G04 - 130x25x138 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog04.png;
TACOGXXX;TACOG15;;0.000;30.65;0;0000-00-00;0000-00-00;2.000;"Medidas{{>}}G15 - 120x120x160 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog14_g16_g02_g03_g15.png;
TACOGXXX;TACOG03;;0.000;28.75;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G03 - 120x80x160 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog14_g16_g02_g03_g15.png;
TACOGXXX;TACOG02;;0.000;25;0;0000-00-00;0000-00-00;2.000;"Medidas{{>}}G02 - 120x60x160 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog14_g16_g02_g03_g15.png;
TACOGXXX;TACOG16;;0.000;18.75;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G16 - 120x40x160 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog14_g16_g02_g03_g15.png;
TACOGXXX;TACOG14;;0.000;23;0;0000-00-00;0000-00-00;6.000;"Medidas{{>}}G14 - 120x20x160 mm";https://cdn.weasy.io/users/novo-alta/catalog/tacog14_g16_g02_g03_g15.png;
TACOGXXX;TACOG95;;0.000;38.3;0;0000-00-00;0000-00-00;0.000;"Medidas{{>}}G95 - 18x2.5x47 cm";https://cdn.weasy.io/users/novo-alta/catalog/tacog95.png;
41251;;;0.000;970;0;0000-00-00;0000-00-00;0.000;{{>}}4;;
41251;;;0.000;498;0;0000-00-00;0000-00-00;0.000;{{>}}2;;
41251;;;0.000;277;0;0000-00-00;0000-00-00;0.000;{{>}}1;;
COMPACFP;FP_50;;0.000;4350;0;0000-00-00;0000-00-00;0.000;"Ton.{{>}}FP 50 - 50 Ton.";;
COMPACFP;FP_25;;0.000;1990;0;0000-00-00;0000-00-00;0.000;"Ton.{{>}}FP 25 - 25 Ton.";;
2254A;022540001;;0.000;106;0;0000-00-00;0000-00-00;0.000;Tamanho{{>}}XL;;
2254A;022540000;;0.000;116;0;0000-00-00;0000-00-00;0.000;Tamanho{{>}}L;;
2254A;022540002;;0.000;104;0;0000-00-00;0000-00-00;0.000;Tamanho{{>}}M;;
JETSTREAM;;;0.000;1700;0;0000-00-00;0000-00-00;0.000;"{{>}}JETSTREAM 230";https://cdn.weasy.io/users/novo-alta/catalog/tabela.png;
JETSTREAM;;;0.000;3500;0;0000-00-00;0000-00-00;0.000;"{{>}}JETSTREAM 250";;
MH-30;;;3.000;129.9;0;0000-00-00;0000-00-00;0.000;"{{>}}Com Aferição";;
MH-30;;;3.000;81.9;0;0000-00-00;0000-00-00;0.000;"{{>}}Sem Aferição";;
115-TB157HY-00;;;0.000;27000;0;0000-00-00;0000-00-00;0.000;"{{>}}TYREBOX 157";;
115-TB157HY-00;;;0.000;27700;0;0000-00-00;0000-00-00;0.000;"{{>}}com legalização";;
EN400/600GE;;;0.000;4200;0;0000-00-00;0000-00-00;0.000;"{{>}}NANO 600";;
EN400/600GE;;;0.000;3800;0;0000-00-00;0000-00-00;0.000;"{{>}}NANO 400";;
EG400E;;;0.000;2600;0;0000-00-00;0000-00-00;0.000;"{{>}}Bomba de Ar";;
EG400E;;;0.000;3200;0;0000-00-00;0000-00-00;0.000;{{>}}Electro-hidráulica;;
EG400E;;;0.000;2900;0;0000-00-00;0000-00-00;0.000;"{{>}}Bomba a Pedal";;
EG600CE;;;0.000;3900;0;0000-00-00;0000-00-00;0.000;"{{>}}Bomba a Pedal";;
EG600CE;;;0.000;4200;0;0000-00-00;0000-00-00;0.000;{{>}}Electro-hidráulica;;
EG600QE;EG600QE;;0.000;4500;0;0000-00-00;0000-00-00;0.000;{{>}}Electro-hidráulica;;
EG600QE;EG600Q0;;0.000;4200;0;0000-00-00;0000-00-00;0.000;"{{>}}Bomba a Pedal";;
EG600QE;EG600QP;;0.000;3900;0;0000-00-00;0000-00-00;0.000;"{{>}}Bomba de Ar";;
EG200;EG200JO;;0.000;2300;0;0000-00-00;0000-00-00;0.000;"{{>}}Bomba de Ar";;
EG200;EG200JP;;0.000;2000;0;0000-00-00;0000-00-00;0.000;"{{>}}Bomba a Pedal";;
KN36xx;;;560.000;3270;0;0000-00-00;0000-00-00;0.000;"{{>}}KN3630 (3 Ton)";;
KN36xx;;;560.000;3570;0;0000-00-00;0000-00-00;0.000;"{{>}}KN3635 (3.5 Ton)";;
Trifásica;;;0.000;899;0;0000-00-00;0000-00-00;0.000;"{{>}}AWB1P32AT2SRCM (22 KW)";;
Trifásica;;;0.000;739.85;0;0000-00-00;0000-00-00;0.000;"{{>}}AWB3P16T2RCM (11 KW)";;
BLAUPKUNT;;;0.000;470.93;0;0000-00-00;0000-00-00;0.000;"{{>}}P3PM2T2 - Trifásico";;
BLAUPKUNT;;;0.000;312;0;0000-00-00;0000-00-00;0.000;"{{>}}P1PM2T2 - Monofásico";;
CABO;;;0.000;366.84;0;0000-00-00;0000-00-00;0.000;{{>}}A3P32AT2;;
CABO;;;0.000;259.35;0;0000-00-00;0000-00-00;0.000;{{>}}A1P32AT2;;
CABO;;;0.000;236.1;0;0000-00-00;0000-00-00;0.000;{{>}}A3P16AT2;;
CABO;;;0.000;259.35;0;0000-00-00;0000-00-00;0.000;{{>}}A1P16AT2;;
CABO;;;0.000;252.03;0;0000-00-00;0000-00-00;0.000;{{>}}A1P32AT1;;
CABO;;;0.000;215.45;0;0000-00-00;0000-00-00;0.000;{{>}}A1P16AT1;;
CABO;;;0.000;150;0;0000-00-00;0000-00-00;0.000;{{>}}B1P16AT2;;
CABO;;;0.000;154.11;0;0000-00-00;0000-00-00;0.000;{{>}}B1P16AT1;;
ABB;;;0.000;1777;0;0000-00-00;0000-00-00;0.000;"{{>}}incluído contador de energia";;
ABB;;;0.000;1377;0;0000-00-00;0000-00-00;0.000;"{{>}}sem contador de energia";;
433-310;;;0.000;1160;0;0000-00-00;0000-00-00;0.000;{{>}};;
433-310;;;0.000;315;0;0000-00-00;0000-00-00;0.000;"Espumíferos{{>}}310162 Aço pintado";;
433-310;;;0.000;530;0;0000-00-00;0000-00-00;0.000;"Espumíferos{{>}}310163 Inox";;
433-3101;;;0.000;340;0;0000-00-00;0000-00-00;0.000;"Espumíferos{{>}}310162 Aço pintado";;
433-3101;;;0.000;700;0;0000-00-00;0000-00-00;0.000;"Espumíferos{{>}}310163 Inox";;
779-K;;;0.000;1650;0;0000-00-00;0000-00-00;0.000;"Série super silenciosos{{>}}K6250";;
779-K;;;0.000;1460;0;0000-00-00;0000-00-00;0.000;"Série super silenciosos{{>}}K4500";;
779-K;;;0.000;1350;0;0000-00-00;0000-00-00;0.000;"Série super silenciosos{{>}}K3750";;
779-K;;;0.000;761;0;0000-00-00;0000-00-00;0.000;"Série super silenciosos{{>}}K2250";;
PH0400;PH040049;;0.000;4.9;0;0000-00-00;0000-00-00;0.000;"Pincel{{>}}230 mm";;
PH0400;PH040048;;0.000;4;0;0000-00-00;0000-00-00;0.000;"Pincel{{>}}400 mm";;
PH0400;PH040188;;0.000;6.7;0;0000-00-00;0000-00-00;0.000;"Pincel{{>}}500 mm";;
PH0400;PH040196;;0.000;6.5;0;0000-00-00;0000-00-00;0.000;"Pincel{{>}}600 mm";;
679-33035;Flush;;0.000;25;0;0000-00-00;0000-00-00;0.000;{{>}}33135;https://cdn.weasy.io/users/novo-alta/catalog/33135.png;
679-33035;Cleaner;;0.000;25;0;0000-00-00;0000-00-00;0.000;{{>}}33035;https://cdn.weasy.io/users/novo-alta/catalog/33035.png;
TECHT-63XX;TECHT-633A;;0.000;2.48;0;0000-00-00;0000-00-00;0.000;"{{>}}TECHT-633A  125MM";;
TECHT-63XX;TECHT-634A;;0.000;2.52;0;0000-00-00;0000-00-00;0.000;"{{>}}TECHT-634A  140MM";;
TECHT-63XX;TECHT-636A;;0.000;3;0;0000-00-00;0000-00-00;0.000;"{{>}}TECHT-636A  210MM";;
TECHT-63XX;TECHT-631A;;0.000;2.36;0;0000-00-00;0000-00-00;0.000;"{{>}}TECHT-631A  105MM";;
TECHT-63XX;TECH-635;;0.000;2.56;0;0000-00-00;0000-00-00;0.000;"{{>}}TECHT-635  180MM";;
TECHT-63XX;TECHT-637A;;0.000;3.12;0;0000-00-00;0000-00-00;0.000;"{{>}}TECHT-637A  270MM";;
786-MO320;;;0.000;3000;0;0000-00-00;0000-00-00;0.000;"{{>}}C/braço RFT";;
786-MO320;;;0.000;2200;0;0000-00-00;0000-00-00;0.000;"{{>}}S/braço RFT";;
LCPEX;LCPEX14MM;;0.000;0;0;0000-00-00;0000-00-00;0.000;{{>}}14mm;;
LCPEX;LCPEX12MM;;0.000;0;0;0000-00-00;0000-00-00;0.000;{{>}}12mm;;
LCPEX;LCPEX10MM;;0.000;0;0;0000-00-00;0000-00-00;0.000;{{>}}10mm;;
433-400xxx;433-400162;;0.000;5930;0;0000-00-00;0000-00-00;0.000;"Potência{{>}}20 cv";https://cdn.weasy.io/users/novo-alta/catalog/rsb20.png;https://cdn.weasy.io/users/novo-alta/catalog/rsb20_1.png
433-400xxx;433-400161;;0.000;5330;0;0000-00-00;0000-00-00;0.000;"Potência{{>}}15 cv";https://cdn.weasy.io/users/novo-alta/catalog/rsb15.png;https://cdn.weasy.io/users/novo-alta/catalog/rsb15_1.png
433-400xxx;433-400160;;0.000;4950;0;0000-00-00;0000-00-00;0.000;"Potência{{>}}10 cv";https://cdn.weasy.io/users/novo-alta/catalog/rsb10.png;https://cdn.weasy.io/users/novo-alta/catalog/rsb10_1.png
433-4001xx;433-400177;;0.000;1650;0;0000-00-00;0000-00-00;0.000;Potência{{>}}RDRY15;https://cdn.weasy.io/users/novo-alta/catalog/rdry15.png;
433-4001xx;433-400176;;0.000;1500;0;0000-00-00;0000-00-00;0.000;Potência{{>}}RDRY10;https://cdn.weasy.io/users/novo-alta/catalog/rdry10.png;
433-4001xx;433-400178;;0.000;1800;0;0000-00-00;0000-00-00;0.000;Potência{{>}}RDRY20;https://cdn.weasy.io/users/novo-alta/catalog/rdry20.png;
433-4001xx;433-400187;;0.000;2400;0;0000-00-00;0000-00-00;0.000;Potência{{>}}RDRY38;https://cdn.weasy.io/users/novo-alta/catalog/rdry38.png;
433-4001xx;433-400179;;0.000;3800;0;0000-00-00;0000-00-00;0.000;Potência{{>}}RDRY80;https://cdn.weasy.io/users/novo-alta/catalog/rdry80.png;https://cdn.weasy.io/users/novo-alta/catalog/rdry80_1.png
AudaxM/MT3000VAN;;;0.000;27500;0;0000-00-00;0000-00-00;0.000;"{{>}}Gerador + Compressor + Equilibradora + Desmontadora";;
AudaxM/MT3000VAN;;;0.000;24900;0;0000-00-00;0000-00-00;0.000;"{{>}}Gerador + Compressor + Desmontadora";;
AP601XXX;AP601541;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}60,1 - 54,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap601-541.jpg;
AP601XXX;AP601561;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}60,1 - 56,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap601-561.jpg;
AP601XXX;AP601566;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}60,1 - 56,6 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap601-566.jpg;
AP601XXX;AP601571;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}60,1 - 57,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap601-571.jpg;
AP601XXX;AP601581;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}60,1 - 58,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap601-581.jpg;
AP601XXX;AP601591;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}60,1 - 59,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap601-591.jpg;
AP633XXX;AP633521;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}63,3 - 52,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap633-521.jpg;
AP633XXX;AP633601;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}63,3 - 60,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap633-601.jpg;
AP633XXX;AP633591;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}63,3 - 59,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap633-591.jpg;
AP633XXX;AP633581;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}63,3 - 58,1mm";https://cdn.weasy.io/users/novo-alta/catalog/ap633-581.jpg;
AP633XXX;AP633571;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}63,3 - 57,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap633-571.jpg;
AP633XXX;AP633566;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}63,3 - 56,6 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap633-566.jpg;
AP633XXX;AP633561;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}63,3 - 56,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap633-561.jpg;
AP633XXX;AP633541;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}63,3 - 54,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap633-541.jpg;
AP633XXX;AP633586;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}63,3 - 58,6 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap633-586.jpg;
AP64XXX;AP640601;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}64,0 - 60,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap640-601.jpg;
AP64XXX;AP640591;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}64,0 - 59,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap640-591.jpg;
AP64XXX;AP640581;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}64,0 - 58,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap640-581.jpg;
AP64XXX;AP640571;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}64,0 - 57,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap640-571.jpg;
AP64XXX;AP640566;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}64,0 - 56,6 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap640-566.jpg;
AP64XXX;AP640561;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}64,0 - 56,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap640-561.jpg;
AP64XXX;AP640541;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}64,0 - 54,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap640-541.jpg;
AP65XXX;AP651634;;0.000;15;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}65,1 - 63,4 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap651-634.jpg;
AP65XXX;AP651601;;0.000;7;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}65,1 - 60,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap651-601.jpg;
AP66XXX;;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}66,6 - 57,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap666-571.jpg;
AP66XXX;AP6645571;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}66,45 - 57,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap6645-571.jpg;
AP67XXX;AP670651;;0.000;15;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}67,0 - 65,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap670-651.jpg;
AP67XXX;AP670642;;0.000;7;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}67,0 - 64,2 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap670-642.jpg;
AP67XXX;AP666571;;0.000;7;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}66,6 - 57,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap670-571.jpg;
AP67XXX;AP670634;;0.000;7;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}67,0 - 63,4 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap670-634.jpg;
AP67XXX;AP670601;;0.000;7;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}67,0 - 60,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap670-601.jpg;
AP67XXX;AP670591;;0.000;7;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}67,0 - 59,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap670-591.jpg;
AP67XXX;AP670586;;0.000;7;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}67,0 - 58,6 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap670-586.jpg;
AP67XXX;AP670581;;0.000;7;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}67,0 - 58,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap670-581.jpg;
AP67XXX;AP670571;;0.000;7;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}67,0 - 57,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap670-571.jpg;
AP67XXX;AP670566;;0.000;7;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}67,0 - 56,6 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap670-566.jpg;
AP67XXX;AP670561;;0.000;7;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}67,0 - 56,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap670-561.jpg;
AP67XXX;AP670541;;0.000;7;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}67,0 - 54,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap670-541.jpg;
" AP70XXX";AP704-671;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,4 - 67,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap704-671.jpg;
" AP70XXX";AP704-666;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,4 - 66,6 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap704-666.jpg;
" AP70XXX";AP704-661;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,4 - 66,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap704-661.jpg;
" AP70XXX";AP704-651;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,4 - 65,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap704-651.jpg;
" AP70XXX";AP704-641;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,4 - 64,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap704-641.jpg;
" AP70XXX";AP704-641;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,4 - 63,4 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap704-634.jpg;
" AP70XXX";AP704-601;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,4 - 60,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap704-601.jpg;
" AP70XXX";AP704-581;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,4 - 58,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap704-581.jpg;
" AP70XXX";AP704-571;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,4 - 57,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap704-571.jpg;
" AP70XXX";AP704-566;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,4 - 56,6 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap704-566.jpg;
" AP70XXX";AP704-561;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,4 - 56,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap704-561.jpg;
" AP70XXX";AP704-541;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,4 - 54,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap704-541.jpg;
" AP70XXX";AP701-671;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,1 - 67,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap701-671.jpg;
" AP70XXX";AP701-666;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,1 - 66,6 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap701-666.jpg;
" AP70XXX";AP701-661;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,1 - 66,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap701-661.jpg;
" AP70XXX";AP701-651;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,1 - 65,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap701-651.jpg;
" AP70XXX";AP701-641;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,1 - 64,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap701-641.jpg;
" AP70XXX";AP701-634;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,1 - 63,4 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap701-634.jpg;
" AP70XXX";AP701-601;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,1 - 60,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap701-601.jpg;
" AP70XXX";AP701-591;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,1 - 59,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap701-591.jpg;
" AP70XXX";AP701-581;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,1 - 58,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap701-581.jpg;
" AP70XXX";AP701-571;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,1 - 57,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap701-571.jpg;
" AP70XXX";AP701-571;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,1 - 56,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap701-561.jpg;
" AP70XXX";AP700-541;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}70,0 - 54,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap700-541.jpg;
AP71XXX;AP716671;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}71,6 - 67,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/716671.jpg;
AP71XXX;AP716666;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}71,6 - 66,6 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap716666.jpg;
AP71XXX;AP716661;;0.000;0;0;0000-00-00;0000-00-00;0.000;"Centrante Jantes{{>}}71,6 - 66,1 mm";https://cdn.weasy.io/users/novo-alta/catalog/ap716661.jpg;
